title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
4.256788e-01	 1.363936e-02	 1.450000e+01	 1.004505e+01	 7.323983e-01	
4.270469e-01	 1.373342e-02	 1.460000e+01	 1.007734e+01	 7.358007e-01	
4.284021e-01	 1.382749e-02	 1.470000e+01	 1.010932e+01	 7.391524e-01	
4.297444e-01	 1.392155e-02	 1.480000e+01	 1.014099e+01	 7.424541e-01	
4.310741e-01	 1.401561e-02	 1.490000e+01	 1.017237e+01	 7.457068e-01	
4.323913e-01	 1.410968e-02	 1.500000e+01	 1.020345e+01	 7.489113e-01	
4.336962e-01	 1.420374e-02	 1.510000e+01	 1.023425e+01	 7.520683e-01	
4.349891e-01	 1.429781e-02	 1.520000e+01	 1.026475e+01	 7.551787e-01	
4.362699e-01	 1.439187e-02	 1.530000e+01	 1.029498e+01	 7.582433e-01	
4.375390e-01	 1.448594e-02	 1.540000e+01	 1.032493e+01	 7.612629e-01	
4.387965e-01	 1.458000e-02	 1.550000e+01	 1.035460e+01	 7.642382e-01	
4.400425e-01	 1.467407e-02	 1.560000e+01	 1.038400e+01	 7.671699e-01	
4.412772e-01	 1.476813e-02	 1.570000e+01	 1.041314e+01	 7.700590e-01	
4.425008e-01	 1.486220e-02	 1.580000e+01	 1.044201e+01	 7.729060e-01	
4.437134e-01	 1.495626e-02	 1.590000e+01	 1.047063e+01	 7.757116e-01	
4.449151e-01	 1.505032e-02	 1.600000e+01	 1.049899e+01	 7.784767e-01	
4.461062e-01	 1.514439e-02	 1.610000e+01	 1.052709e+01	 7.812018e-01	
4.472868e-01	 1.523845e-02	 1.620000e+01	 1.055495e+01	 7.838877e-01	
4.484569e-01	 1.533252e-02	 1.630000e+01	 1.058257e+01	 7.865350e-01	
4.496168e-01	 1.542658e-02	 1.640000e+01	 1.060994e+01	 7.891444e-01	
4.507666e-01	 1.552065e-02	 1.650000e+01	 1.063707e+01	 7.917165e-01	
4.519064e-01	 1.561471e-02	 1.660000e+01	 1.066397e+01	 7.942520e-01	
4.530364e-01	 1.570878e-02	 1.670000e+01	 1.069063e+01	 7.967514e-01	
4.541567e-01	 1.580284e-02	 1.680000e+01	 1.071707e+01	 7.992155e-01	
4.552673e-01	 1.589691e-02	 1.690000e+01	 1.074328e+01	 8.016447e-01	
4.563686e-01	 1.599097e-02	 1.700000e+01	 1.076926e+01	 8.040397e-01	
4.574605e-01	 1.608503e-02	 1.710000e+01	 1.079503e+01	 8.064010e-01	
4.585432e-01	 1.617910e-02	 1.720000e+01	 1.082058e+01	 8.087293e-01	
4.596168e-01	 1.627316e-02	 1.730000e+01	 1.084591e+01	 8.110251e-01	
4.606815e-01	 1.636723e-02	 1.740000e+01	 1.087104e+01	 8.132889e-01	
4.617374e-01	 1.646129e-02	 1.750000e+01	 1.089595e+01	 8.155212e-01	
